0.0024091904051601887, -0.9999957084655762, -0.0016121729277074337
0.016213564202189445, -0.9997995495796204, 0.011745596304535866
0.12334130704402924, -0.9923595786094666, 0.0030799717642366886
0.2744275629520416, -0.9615457653999329, 0.01091595459729433
0.45779934525489807, -0.8889455795288086, 0.01397867314517498
0.6583347320556641, -0.7525963187217712, 0.01393556036055088
0.7859966158866882, -0.6181321144104004, 0.011044463142752647
0.8880655765533447, -0.459698885679245, 0.004055531229823828
0.9407838582992554, -0.3388095498085022, 0.01157739944756031
0.9646316170692444, -0.2634350061416626, 0.00937243364751339
0.9705284833908081, -0.2409791797399521, 0.0018637704197317362
0.9686737060546875, -0.24833503365516663, -0.0010036207968369126
0.9623307585716248, -0.2718767523765564, -0.0015803825808688998
0.9541741013526917, -0.2992454767227173, -0.0019735919777303934
0.9413643479347229, -0.3373868763446808, -0.001772780902683735
0.9264283776283264, -0.37646448612213135, -0.0022424866911023855
0.9113713502883911, -0.4115765690803528, -0.0026316852308809757
0.891407310962677, -0.4531986713409424, -0.0019757584668695927
0.8745744228363037, -0.4848860502243042, -0.002290907548740506
0.8565655946731567, -0.5160363912582397, -0.0012946592178195715
0.8459202647209167, -0.5333064198493958, -0.0017681941390037537
0.8407586216926575, -0.5414079427719116, -0.0015719427028670907
0.8404310345649719, -0.541916012763977, -0.001662109512835741
0.8432896733283997, -0.5374573469161987, -0.0014669725205749273
0.84534752368927, -0.5342144966125488, -0.0015787638258188963
0.8442790508270264, -0.535901665687561, -0.0015356802614405751
0.8382793068885803, -0.5452389121055603, -0.0015606784727424383
0.8263606429100037, -0.5631388425827026, -0.0016558401985093951
0.8081014156341553, -0.5890403389930725, -0.001861333497799933
0.7842987775802612, -0.6203803420066833, -0.0019340115832164884
0.7546228766441345, -0.6561554074287415, -0.0020765012595802546
0.7194563150405884, -0.6945343613624573, -0.0021406332962214947
0.6788845062255859, -0.7342416048049927, -0.002226630924269557
0.6354332566261292, -0.7721530795097351, -0.0020747631788253784
0.588049054145813, -0.808822512626648, -0.0021013282239437103
0.5452154278755188, -0.8382931351661682, -0.0021747492719441652
0.4894205331802368, -0.8720445036888123, -0.0024271218571811914
0.4390924870967865, -0.8984389901161194, -0.002288275398313999
0.37594300508499146, -0.9266399145126343, -0.0022969343699514866
0.3108519911766052, -0.950455367565155, -0.0024001903366297483
0.24727293848991394, -0.9689432978630066, -0.002226655837148428
0.1835295408964157, -0.9830119013786316, -0.0021423387806862593
0.11942210048437119, -0.9928408861160278, -0.0022826693020761013
0.055769182741642, -0.9984411597251892, -0.0022582844831049442
-0.006945776287466288, -0.999973475933075, -0.00218030484393239
-0.07437461614608765, -0.9972277283668518, -0.002292839577421546
-0.14256228506565094, -0.9897829294204712, -0.0024057289119809866
-0.2139292061328888, -0.9768462777137756, -0.002393813570961356
-0.2832011580467224, -0.9590575695037842, -0.0023759310133755207
-0.3515154719352722, -0.9361792802810669, -0.0022529030684381723
-0.41538697481155396, -0.9096419811248779, -0.002259167144075036
-0.47051405906677246, -0.882390022277832, -0.0020767541136592627
-0.5255738496780396, -0.8507453203201294, -0.0021716346964240074
-0.5781592726707458, -0.8159204721450806, -0.002360232174396515
-0.6261063814163208, -0.7797344326972961, -0.0021991105750203133
-0.674799919128418, -0.737996518611908, -0.002490537241101265
-0.7213796973228455, -0.6925356984138489, -0.002343453699722886
-0.7631495594978333, -0.646218478679657, -0.00208955816924572
-0.8035076856613159, -0.5952889919281006, -0.0025173428002744913
-0.8445665240287781, -0.5354434847831726, -0.0027757587376981974
-0.8822080492973328, -0.4708528518676758, -0.0025566734839230776
-0.9138180613517761, -0.40611740946769714, -0.002287991577759385
-0.9378342032432556, -0.3470792770385742, -0.0017410365398973227
